timestep,episode,return,length
19500,390,-2.639657,50
19550,391,-3.026073,50
19600,392,-4.028406,50
19650,393,-1.437257,50
19700,394,-2.327896,50
19750,395,-3.005711,50
19800,396,-2.964966,50
19850,397,-3.18544,50
19900,398,-3.063446,50
19950,399,-2.755091,50
20000,400,-2.789141,50
20050,401,-2.34643,50
20100,402,-3.600352,50
20150,403,-2.987823,50
20200,404,-3.555926,50
20250,405,-2.326941,50
20300,406,-5.355655,50
20350,407,-4.293421,50
20400,408,-2.143209,50
20450,409,-4.220132,50
20500,410,-1.891947,50
20550,411,-6.396107,50
20600,412,-4.504807,50
20650,413,-3.734562,50
20700,414,-3.294092,50
20750,415,-2.932669,50
20800,416,-1.923089,50
20850,417,-5.660136,50
20900,418,-3.784654,50
20950,419,-3.470884,50
21000,420,-4.650003,50
21050,421,-2.564267,50
21100,422,-3.909573,50
21150,423,-2.533702,50
21200,424,-2.850244,50
21250,425,-2.012781,50
21300,426,-1.788083,50
21350,427,-3.422345,50
21400,428,-3.969285,50
21450,429,-4.616782,50
21500,430,-1.645812,50
21550,431,-4.081647,50
21600,432,-3.22617,50
21650,433,-1.162576,50
21700,434,-2.934267,50
21750,435,-2.99723,50
21800,436,-3.739806,50
21850,437,-2.883422,50
21900,438,-4.053012,50
21950,439,-4.076525,50
22000,440,-3.955636,50
22050,441,-3.698331,50
22100,442,-2.903423,50
22150,443,-3.428842,50
22200,444,-5.153668,50
22250,445,-2.623304,50
22300,446,-2.672113,50
22350,447,-4.002455,50
22400,448,-2.854846,50
22450,449,-2.709612,50
22500,450,-4.179407,50
22550,451,-3.025541,50
22600,452,-2.962394,50
22650,453,-2.863222,50
22700,454,-1.509602,50
22750,455,-1.854869,50
22800,456,-2.356689,50
22850,457,-2.311041,50
22900,458,-3.885279,50
22950,459,-1.951288,50
23000,460,-2.867812,50
23050,461,-2.284483,50
23100,462,-4.02374,50
23150,463,-3.820023,50
23200,464,-2.102562,50
23250,465,-2.975863,50
23300,466,-5.226748,50
23350,467,-3.449632,50
23400,468,-7.037239,50
23450,469,-3.595246,50
23500,470,-2.955467,50
23550,471,-3.735377,50
23600,472,-1.504135,50
23650,473,-4.265292,50
23700,474,-5.003682,50
23750,475,-2.676152,50
23800,476,-3.370505,50
23850,477,-4.059234,50
23900,478,-1.951649,50
23950,479,-2.239652,50
24000,480,-3.397841,50
24050,481,-3.782193,50
24100,482,-2.748298,50
24150,483,-2.823119,50
24200,484,-2.097841,50
24250,485,-3.563579,50
24300,486,-3.548536,50
24350,487,-4.081798,50
24400,488,-2.056546,50
24450,489,-4.08739,50
24500,490,-3.938781,50
24550,491,-2.820427,50
24600,492,-2.669948,50
24650,493,-4.162766,50
24700,494,-2.754136,50
24750,495,-3.94407,50
24800,496,-2.698064,50
24850,497,-3.214437,50
24900,498,-6.471841,50
24950,499,-2.712427,50
25000,500,-4.496953,50
25050,501,-3.710545,50
25100,502,-2.961608,50
25150,503,-2.937449,50
25200,504,-3.059609,50
25250,505,-2.927445,50
25300,506,-2.836949,50
25350,507,-2.78053,50
25400,508,-1.368782,50
25450,509,-2.709725,50
25500,510,-2.993266,50
25550,511,-3.534605,50
25600,512,-2.942738,50
25650,513,-3.156409,50
25700,514,-3.650357,50
25750,515,-2.016372,50
25800,516,-2.943253,50
25850,517,-4.648388,50
25900,518,-3.232612,50
25950,519,-2.512143,50
26000,520,-2.422761,50
26050,521,-2.191397,50
26100,522,-2.761444,50
26150,523,-2.716089,50
26200,524,-3.978163,50
26250,525,-2.992487,50
26300,526,-3.224505,50
26350,527,-4.431994,50
26400,528,-2.882401,50
26450,529,-2.2274,50
26500,530,-2.178365,50
26550,531,-4.070147,50
26600,532,-2.573191,50
26650,533,-2.547794,50
26700,534,-3.670873,50
26750,535,-2.69581,50
26800,536,-2.390223,50
26850,537,-2.111938,50
26900,538,-1.879043,50
26950,539,-1.028324,50
27000,540,-1.281735,50
27050,541,-1.424904,50
27100,542,-2.634955,50
27150,543,-2.046811,50
27200,544,-2.074668,50
27250,545,-2.318996,50
27300,546,-4.876106,50
27350,547,-3.220821,50
27400,548,-2.486868,50
27450,549,-2.280055,50
27500,550,-2.193415,50
27550,551,-1.998428,50
27600,552,-3.781876,50
27650,553,-3.541461,50
27700,554,-3.086909,50
27750,555,-3.243465,50
27800,556,-3.997877,50
27850,557,-2.77379,50
27900,558,-2.792119,50
27950,559,-1.623442,50
28000,560,-3.099735,50
28050,561,-5.209839,50
28100,562,-2.366271,50
28150,563,-4.130051,50
28200,564,-2.626317,50
28250,565,-3.867278,50
28300,566,-2.714508,50
28350,567,-2.536734,50
28400,568,-2.157494,50
28450,569,-2.593635,50
28500,570,-2.943982,50
28550,571,-3.690013,50
28600,572,-1.894055,50
28650,573,-3.668806,50
28700,574,-2.85006,50
28750,575,-4.467874,50
28800,576,-2.501844,50
28850,577,-2.598273,50
28900,578,-2.11934,50
28950,579,-3.552661,50
29000,580,-2.663043,50
29050,581,-2.470028,50
29100,582,-2.052832,50
29150,583,-2.878122,50
29200,584,-3.205048,50
29250,585,-2.47711,50
29300,586,-1.545175,50
29350,587,-2.271728,50
29400,588,-2.224265,50
29450,589,-2.059222,50
29500,590,-2.592667,50
29550,591,-2.168812,50
29600,592,-3.774596,50
29650,593,-6.447924,50
29700,594,-2.199204,50
29750,595,-3.162078,50
29800,596,-1.959621,50
29850,597,-2.98903,50
29900,598,-2.981071,50
29950,599,-2.122662,50
30000,600,-1.195642,50
30050,601,-3.45387,50
30100,602,-4.481433,50
30150,603,-4.477356,50
30200,604,-2.402633,50
30250,605,-4.400509,50
30300,606,-1.27832,50
30350,607,-3.406405,50
30400,608,-3.129464,50
30450,609,-3.617887,50
30500,610,-3.51728,50
30550,611,-1.696968,50
30600,612,-2.409035,50
30650,613,-1.930485,50
30700,614,-2.717798,50
30750,615,-4.856122,50
30800,616,-5.312523,50
30850,617,-3.500739,50
30900,618,-2.454435,50
30950,619,-2.619826,50
31000,620,-1.718495,50
31050,621,-3.446362,50
31100,622,-3.793151,50
31150,623,-2.469927,50
31200,624,-4.090772,50
31250,625,-3.825218,50
31300,626,-2.34475,50
31350,627,-3.150948,50
31400,628,-1.673531,50
31450,629,-2.947479,50
31500,630,-2.484031,50
31550,631,-2.020813,50
31600,632,-4.103805,50
31650,633,-3.462346,50
31700,634,-2.256622,50
31750,635,-1.560969,50
31800,636,-3.392919,50
31850,637,-1.325694,50
31900,638,-3.59264,50
31950,639,-1.699456,50
32000,640,-3.051044,50
32050,641,-2.729257,50
32100,642,-1.836403,50
32150,643,-2.386177,50
32200,644,-2.148781,50
32250,645,-2.968593,50
32300,646,-3.738955,50
32350,647,-2.696027,50
32400,648,-2.922438,50
32450,649,-2.655634,50
32500,650,-1.829267,50
32550,651,-1.248025,50
32600,652,-3.290797,50
32650,653,-1.933145,50
32700,654,-2.88719,50
32750,655,-2.181434,50
32800,656,-3.729829,50
32850,657,-1.935341,50
32900,658,-1.721485,50
32950,659,-3.421713,50
33000,660,-2.643181,50
33050,661,-2.303635,50
33100,662,-2.151276,50
33150,663,-1.646194,50
33200,664,-1.23776,50
33250,665,-3.993539,50
33300,666,-3.003183,50
33350,667,-3.158529,50
33400,668,-4.176439,50
33450,669,-1.654318,50
33500,670,-3.284548,50
33550,671,-2.405604,50
33600,672,-3.737506,50
33650,673,-1.456086,50
33700,674,-1.650403,50
33750,675,-1.458114,50
33800,676,-2.017632,50
33850,677,-2.982496,50
33900,678,-1.740849,50
33950,679,-2.766812,50
34000,680,-3.406336,50
34050,681,-3.207825,50
34100,682,-3.702341,50
34150,683,-2.164175,50
34200,684,-4.025929,50
34250,685,-1.868704,50
34300,686,-1.15489,50
34350,687,-2.478933,50
34400,688,-2.102764,50
34450,689,-3.570515,50
34500,690,-2.261483,50
34550,691,-1.105997,50
34600,692,-4.011232,50
34650,693,-2.937629,50
34700,694,-3.158209,50
34750,695,-3.525364,50
34800,696,-2.18521,50
34850,697,-2.392731,50
34900,698,-1.876572,50
34950,699,-2.989324,50
35000,700,-1.488914,50
35050,701,-2.312918,50
35100,702,-3.562629,50
35150,703,-2.024226,50
35200,704,-2.335829,50
35250,705,-2.563195,50
35300,706,-4.250574,50
35350,707,-2.530052,50
35400,708,-2.497663,50
35450,709,-2.112125,50
35500,710,-2.52793,50
35550,711,-2.205741,50
35600,712,-1.747015,50
35650,713,-3.360442,50
35700,714,-2.872131,50
35750,715,-2.109104,50
35800,716,-3.10307,50
35850,717,-3.444579,50
35900,718,-3.178558,50
35950,719,-4.604224,50
36000,720,-3.158257,50
36050,721,-1.365535,50
36100,722,-1.280609,50
36150,723,-3.45707,50
36200,724,-1.984293,50
36250,725,-2.913423,50
36300,726,-3.791658,50
36350,727,-2.180373,50
36400,728,-2.025013,50
36450,729,-1.822156,50
36500,730,-4.036678,50
36550,731,-1.946578,50
36600,732,-2.319369,50
36650,733,-1.163291,50
36700,734,-3.929241,50
36750,735,-3.740172,50
36800,736,-3.625923,50
36850,737,-1.788204,50
36900,738,-3.427148,50
36950,739,-2.944034,50
37000,740,-1.784603,50
37050,741,-4.899323,50
37100,742,-3.358915,50
37150,743,-1.662256,50
37200,744,-3.124181,50
37250,745,-2.885807,50
37300,746,-2.911623,50
37350,747,-1.409202,50
37400,748,-2.041637,50
37450,749,-1.463619,50
37500,750,-3.977977,50
37550,751,-2.33207,50
37600,752,-2.337194,50
37650,753,-3.411917,50
37700,754,-1.215775,50
37750,755,-4.332811,50
37800,756,-2.634413,50
37850,757,-3.157707,50
37900,758,-2.314067,50
37950,759,-2.668507,50
38000,760,-1.073767,50
38050,761,-3.505592,50
38100,762,-1.48485,50
38150,763,-2.542661,50
38200,764,-2.791149,50
38250,765,-3.351762,50
38300,766,-1.580373,50
38350,767,-2.464767,50
38400,768,-2.592132,50
38450,769,-3.184564,50
38500,770,-1.417571,50
38550,771,-2.186272,50
38600,772,-2.703238,50
38650,773,-3.391746,50
38700,774,-1.322093,50
38750,775,-2.221058,50
38800,776,-4.282272,50
38850,777,-2.430296,50
38900,778,-1.349779,50
38950,779,-2.629016,50
39000,780,-1.864544,50
39050,781,-1.073896,50
39100,782,-2.477217,50
39150,783,-2.133515,50
39200,784,-2.697497,50
39250,785,-2.720757,50
39300,786,-3.474111,50
39350,787,-1.878745,50
39400,788,-2.517009,50
39450,789,-2.621244,50
39500,790,-2.194691,50
39550,791,-2.837749,50
39600,792,-2.763941,50
39650,793,-2.054882,50
39700,794,-2.449805,50
39750,795,-2.844276,50
39800,796,-2.662534,50
39850,797,-1.191041,50
39900,798,-3.115406,50
39950,799,-3.283691,50
40000,800,-1.484517,50
40050,801,-2.879037,50
40100,802,-3.027341,50
40150,803,-1.14788,50
40200,804,-3.290313,50
40250,805,-1.379181,50
40300,806,-2.954987,50
40350,807,-2.573648,50
40400,808,-1.060292,50
40450,809,-2.94057,50
40500,810,-2.385628,50
40550,811,-1.858274,50
40600,812,-2.065103,50
40650,813,-3.031837,50
40700,814,-1.711267,50
40750,815,-1.483889,50
40800,816,-3.381685,50
40850,817,-3.016111,50
40900,818,-3.958039,50
40950,819,-1.127865,50
41000,820,-1.187165,50
41050,821,-2.845523,50
41100,822,-2.299053,50
41150,823,-1.844523,50
41200,824,-3.022332,50
41250,825,-1.138995,50
41300,826,-1.977762,50
41350,827,-2.019274,50
41400,828,-2.29084,50
41450,829,-2.160293,50
41500,830,-2.136093,50
41550,831,-2.825243,50
41600,832,-3.030522,50
41650,833,-2.899498,50
41700,834,-3.20977,50
41750,835,-2.394419,50
41800,836,-2.033992,50
41850,837,-2.940724,50
41900,838,-1.886257,50
41950,839,-2.272165,50
42000,840,-3.0249,50
42050,841,-1.122114,50
42100,842,-1.666746,50
42150,843,-1.739031,50
42200,844,-2.88221,50
42250,845,-1.904413,50
42300,846,-3.420545,50
42350,847,-4.45431,50
42400,848,-3.581133,50
42450,849,-0.921371,50
42500,850,-1.800884,50
42550,851,-1.29017,50
42600,852,-3.192018,50
42650,853,-2.892542,50
42700,854,-1.442277,50
42750,855,-2.830234,50
42800,856,-3.528681,50
42850,857,-1.556729,50
42900,858,-2.836278,50
42950,859,-2.86692,50
43000,860,-1.089308,50
43050,861,-2.182454,50
43100,862,-2.741636,50
43150,863,-2.513271,50
43200,864,-0.872241,50
43250,865,-1.849914,50
43300,866,-2.466661,50
43350,867,-1.258321,50
43400,868,-3.163492,50
43450,869,-1.884395,50
43500,870,-1.434263,50
43550,871,-2.850618,50
43600,872,-1.401484,50
43650,873,-1.033012,50
43700,874,-2.27276,50
43750,875,-1.769625,50
43800,876,-2.846135,50
43850,877,-1.181843,50
43900,878,-2.786304,50
43950,879,-3.101323,50
44000,880,-2.206418,50
44050,881,-2.854422,50
44100,882,-2.06922,50
44150,883,-2.019506,50
44200,884,-3.350761,50
44250,885,-3.425141,50
44300,886,-2.153557,50
44350,887,-0.810145,50
44400,888,-1.141399,50
44450,889,-2.59922,50
44500,890,-3.185023,50
44550,891,-4.106629,50
44600,892,-2.806387,50
44650,893,-2.895183,50
44700,894,-0.94124,50
44750,895,-3.184202,50
44800,896,-0.915062,50
44850,897,-1.702841,50
44900,898,-2.130234,50
44950,899,-2.516256,50
45000,900,-2.026486,50
45050,901,-2.006188,50
45100,902,-2.512768,50
45150,903,-0.966552,50
45200,904,-2.20917,50
45250,905,-3.875481,50
45300,906,-1.436595,50
45350,907,-2.468223,50
45400,908,-4.246787,50
45450,909,-1.837371,50
45500,910,-2.429676,50
45550,911,-2.888818,50
45600,912,-3.056685,50
45650,913,-3.327093,50
45700,914,-1.179745,50
45750,915,-3.601836,50
45800,916,-1.820316,50
45850,917,-1.928818,50
45900,918,-1.756367,50
45950,919,-3.952382,50
46000,920,-2.3207,50
46050,921,-2.586003,50
46100,922,-2.829136,50
46150,923,-2.741984,50
46200,924,-1.36199,50
46250,925,-2.82134,50
46300,926,-2.140456,50
46350,927,-2.247936,50
46400,928,-2.645794,50
46450,929,-2.87885,50
46500,930,-2.226958,50
46550,931,-1.373171,50
46600,932,-2.266343,50
46650,933,-1.049501,50
46700,934,-2.610198,50
46750,935,-3.142931,50
46800,936,-1.922324,50
46850,937,-1.428287,50
46900,938,-1.001471,50
46950,939,-2.646629,50
47000,940,-1.793161,50
47050,941,-3.170131,50
47100,942,-2.331148,50
47150,943,-2.805734,50
47200,944,-2.374157,50
47250,945,-4.648786,50
47300,946,-2.995681,50
47350,947,-2.579971,50
47400,948,-1.503084,50
47450,949,-1.145164,50
47500,950,-3.216639,50
47550,951,-3.187437,50
47600,952,-2.666133,50
47650,953,-3.548519,50
47700,954,-1.376687,50
47750,955,-2.044787,50
47800,956,-1.500213,50
47850,957,-1.653029,50
47900,958,-2.554341,50
47950,959,-3.635224,50
48000,960,-2.626086,50
48050,961,-2.749154,50
48100,962,-3.001414,50
48150,963,-1.956387,50
48200,964,-3.301864,50
48250,965,-1.604156,50
48300,966,-1.440074,50
48350,967,-2.337271,50
48400,968,-0.839874,50
48450,969,-2.907643,50
48500,970,-2.942978,50
48550,971,-2.544336,50
48600,972,-3.210655,50
48650,973,-1.774973,50
48700,974,-2.416556,50
48750,975,-3.500546,50
48800,976,-3.415041,50
48850,977,-1.887847,50
48900,978,-2.916367,50
48950,979,-1.253565,50
49000,980,-2.906185,50
49050,981,-2.982418,50
49100,982,-2.411835,50
49150,983,-1.557412,50
49200,984,-2.296441,50
49250,985,-1.450543,50
49300,986,-2.237047,50
49350,987,-2.743814,50
49400,988,-3.317624,50
49450,989,-3.971767,50
49500,990,-2.928158,50
49550,991,-2.827319,50
49600,992,-3.447778,50
49650,993,-2.724365,50
49700,994,-1.976271,50
49750,995,-2.764219,50
49800,996,-1.609577,50
49850,997,-3.091569,50
49900,998,-3.389625,50
49950,999,-4.480654,50
50000,1000,-1.702123,50
