timestep,episode,return,length
12350,247,-1.246423,50
12400,248,-6.054599,50
12450,249,-6.491495,50
12500,250,-4.271426,50
12550,251,-5.48499,50
12600,252,-4.461796,50
12650,253,-6.935397,50
12700,254,-6.227542,50
12750,255,-3.112313,50
12800,256,-4.577953,50
12850,257,-5.355615,50
12900,258,-4.53877,50
12950,259,-5.394794,50
13000,260,-7.706234,50
13050,261,-3.980036,50
13100,262,-2.460206,50
13150,263,-4.217952,50
13200,264,-3.724133,50
13250,265,-4.364352,50
13300,266,-2.669712,50
13350,267,-9.137636,50
13400,268,-4.983212,50
13450,269,-9.839911,50
13500,270,-4.134481,50
13550,271,-1.920097,50
13600,272,-9.879893,50
13650,273,-4.717614,50
13700,274,-4.720862,50
13750,275,-3.409616,50
13800,276,-3.340656,50
13850,277,-3.772174,50
13900,278,-2.36156,50
13950,279,-5.222324,50
14000,280,-4.810813,50
14050,281,-8.946578,50
14100,282,-2.042953,50
14150,283,-2.135118,50
14200,284,-3.181923,50
14250,285,-3.415392,50
14300,286,-4.469712,50
14350,287,-2.143697,50
14400,288,-1.406887,50
14450,289,-4.923617,50
14500,290,-3.670571,50
14550,291,-4.057192,50
14600,292,-4.429183,50
14650,293,-3.418955,50
14700,294,-3.731283,50
14750,295,-4.553001,50
14800,296,-5.511024,50
14850,297,-4.651367,50
14900,298,-2.707599,50
14950,299,-2.640707,50
15000,300,-2.099441,50
15050,301,-2.199363,50
15100,302,-2.944925,50
15150,303,-5.244644,50
15200,304,-3.775263,50
15250,305,-2.01279,50
15300,306,-3.633495,50
15350,307,-7.189963,50
15400,308,-4.373598,50
15450,309,-3.999251,50
15500,310,-3.901353,50
15550,311,-5.222083,50
15600,312,-3.426395,50
15650,313,-5.204107,50
15700,314,-3.66409,50
15750,315,-9.389459,50
15800,316,-2.967092,50
15850,317,-7.868917,50
15900,318,-4.357922,50
15950,319,-2.163887,50
16000,320,-3.275846,50
16050,321,-3.874194,50
16100,322,-4.043475,50
16150,323,-6.318195,50
16200,324,-1.895975,50
16250,325,-3.802718,50
16300,326,-4.806652,50
16350,327,-4.999937,50
16400,328,-1.615361,50
16450,329,-3.587721,50
16500,330,-3.156054,50
16550,331,-2.656012,50
16600,332,-3.220729,50
16650,333,-9.134983,50
16700,334,-2.766938,50
16750,335,-4.995962,50
16800,336,-3.870766,50
16850,337,-1.758041,50
16900,338,-5.626422,50
16950,339,-4.639381,50
17000,340,-3.05534,50
17050,341,-4.419678,50
17100,342,-1.778114,50
17150,343,-3.813132,50
17200,344,-3.550152,50
17250,345,-2.368161,50
17300,346,-1.995784,50
17350,347,-4.754807,50
17400,348,-1.570474,50
17450,349,-4.972534,50
17500,350,-3.33044,50
17550,351,-2.662445,50
17600,352,-3.869367,50
17650,353,-1.511764,50
17700,354,-3.769756,50
17750,355,-2.445192,50
17800,356,-4.270212,50
17850,357,-2.337255,50
17900,358,-2.976801,50
17950,359,-2.739213,50
18000,360,-2.395625,50
18050,361,-4.839826,50
18100,362,-2.587322,50
18150,363,-2.491461,50
18200,364,-2.597296,50
18250,365,-7.005768,50
18300,366,-4.082763,50
18350,367,-2.472876,50
18400,368,-3.915175,50
18450,369,-1.833553,50
18500,370,-2.605208,50
18550,371,-2.935831,50
18600,372,-4.476988,50
18650,373,-2.722198,50
18700,374,-2.719263,50
18750,375,-3.458703,50
18800,376,-4.108789,50
18850,377,-3.820845,50
18900,378,-2.386729,50
18950,379,-2.199279,50
19000,380,-3.132618,50
19050,381,-3.946032,50
19100,382,-3.576087,50
19150,383,-3.9153,50
19200,384,-1.677178,50
19250,385,-0.973815,50
19300,386,-3.548408,50
19350,387,-3.295436,50
19400,388,-4.618605,50
19450,389,-2.588376,50
19500,390,-5.69263,50
19550,391,-4.463174,50
19600,392,-3.084915,50
19650,393,-1.79197,50
19700,394,-5.250398,50
19750,395,-2.490234,50
19800,396,-3.138856,50
19850,397,-3.375011,50
19900,398,-2.913898,50
19950,399,-4.221673,50
20000,400,-5.589782,50
20050,401,-3.179052,50
20100,402,-4.469163,50
20150,403,-2.188587,50
20200,404,-3.461502,50
20250,405,-4.244561,50
20300,406,-2.230986,50
20350,407,-3.776464,50
20400,408,-2.016748,50
20450,409,-4.026439,50
20500,410,-3.596007,50
20550,411,-4.195148,50
20600,412,-4.558473,50
20650,413,-3.214798,50
20700,414,-3.85465,50
20750,415,-4.973724,50
20800,416,-3.876852,50
20850,417,-1.711448,50
20900,418,-1.849785,50
20950,419,-2.178094,50
21000,420,-2.778154,50
21050,421,-4.758836,50
21100,422,-2.887309,50
21150,423,-3.371717,50
21200,424,-3.512073,50
21250,425,-2.106138,50
21300,426,-5.890352,50
21350,427,-2.81354,50
21400,428,-7.675848,50
21450,429,-3.443829,50
21500,430,-3.717102,50
21550,431,-3.550442,50
21600,432,-1.719614,50
21650,433,-5.578411,50
21700,434,-4.009178,50
21750,435,-2.278282,50
21800,436,-3.778131,50
21850,437,-2.249669,50
21900,438,-3.876286,50
21950,439,-1.703268,50
22000,440,-1.570583,50
22050,441,-3.850225,50
22100,442,-1.835803,50
22150,443,-2.790675,50
22200,444,-2.997072,50
22250,445,-3.320194,50
22300,446,-4.210508,50
22350,447,-2.142175,50
22400,448,-1.870873,50
22450,449,-3.038834,50
22500,450,-2.121584,50
22550,451,-2.787215,50
22600,452,-4.042757,50
22650,453,-3.647491,50
22700,454,-4.133392,50
22750,455,-5.482882,50
22800,456,-2.845013,50
22850,457,-1.91486,50
22900,458,-2.705906,50
22950,459,-1.848959,50
23000,460,-1.575383,50
23050,461,-4.284852,50
23100,462,-3.503418,50
23150,463,-2.543528,50
23200,464,-1.127245,50
23250,465,-2.241751,50
23300,466,-3.64294,50
23350,467,-2.069411,50
23400,468,-3.356505,50
23450,469,-5.647645,50
23500,470,-4.211809,50
23550,471,-3.7289,50
23600,472,-4.268491,50
23650,473,-2.592839,50
23700,474,-4.004798,50
23750,475,-1.52645,50
23800,476,-4.958853,50
23850,477,-4.638206,50
23900,478,-2.316726,50
23950,479,-4.090694,50
24000,480,-0.96997,50
24050,481,-3.902164,50
24100,482,-2.812448,50
24150,483,-4.415899,50
24200,484,-1.250234,50
24250,485,-4.136853,50
24300,486,-4.361801,50
24350,487,-2.710323,50
24400,488,-5.615392,50
24450,489,-1.747894,50
24500,490,-3.39369,50
24550,491,-2.413251,50
24600,492,-3.273852,50
24650,493,-2.996412,50
24700,494,-4.422745,50
24750,495,-4.363434,50
24800,496,-1.375534,50
24850,497,-4.87155,50
24900,498,-3.905443,50
24950,499,-4.097686,50
25000,500,-2.702673,50
25050,501,-0.869946,50
25100,502,-2.975641,50
25150,503,-2.232186,50
25200,504,-3.627469,50
25250,505,-3.889387,50
25300,506,-4.089022,50
25350,507,-4.460923,50
25400,508,-4.177876,50
25450,509,-3.555203,50
25500,510,-3.745209,50
25550,511,-4.09136,50
25600,512,-2.431164,50
25650,513,-3.748882,50
25700,514,-2.655019,50
25750,515,-5.412257,50
25800,516,-2.386073,50
25850,517,-10.268944,50
25900,518,-4.134958,50
25950,519,-1.495003,50
26000,520,-0.751738,50
26050,521,-3.386322,50
26100,522,-3.820544,50
26150,523,-3.019082,50
26200,524,-2.277266,50
26250,525,-3.87182,50
26300,526,-2.625288,50
26350,527,-2.752416,50
26400,528,-1.421287,50
26450,529,-3.41899,50
26500,530,-4.187364,50
26550,531,-2.439417,50
26600,532,-3.16959,50
26650,533,-3.923606,50
26700,534,-3.093288,50
26750,535,-3.774251,50
26800,536,-2.823519,50
26850,537,-3.679395,50
26900,538,-3.330438,50
26950,539,-2.490525,50
27000,540,-4.070335,50
27050,541,-3.462854,50
27100,542,-2.491354,50
27150,543,-5.017282,50
27200,544,-2.791021,50
27250,545,-2.282548,50
27300,546,-2.712171,50
27350,547,-3.05968,50
27400,548,-2.220222,50
27450,549,-3.092237,50
27500,550,-4.484924,50
27550,551,-4.105093,50
27600,552,-3.972376,50
27650,553,-3.677991,50
27700,554,-4.014367,50
27750,555,-3.825478,50
27800,556,-1.406975,50
27850,557,-1.652914,50
27900,558,-1.943103,50
27950,559,-3.427239,50
28000,560,-2.766093,50
